date,close,high,low,open,volume
2025-02-20,1222.443,1228.7386,1211.5372,1213.4704,7795582
2025-02-21,1217.6345,1229.383,1211.6859,1218.1797,6904025
2025-02-24,1204.151,1212.7765,1200.1356,1206.1339,7172498
2025-02-25,1193.6913,1210.5457,1191.2127,1200.6313,11552182
2025-02-27,1196.7648,1204.5972,1190.37,1202.416,11509215
2025-02-28,1189.8247,1206.927,1183.083,1191.7085,23007298
2025-03-03,1161.2217,1196.1202,1146.1023,1193.6913,17944938
2025-03-04,1151.9518,1163.9482,1149.6219,1152.2491,11377373
2025-03-05,1165.5345,1172.8712,1147.0938,1151.0596,8664095
2025-03-06,1199.2434,1203.5561,1175.0028,1186.7513,14468014
2025-03-07,1239.0992,1244.0564,1201.6228,1205.5886,16474965
2025-03-10,1227.7968,1247.2289,1224.8224,1234.3402,11931051
2025-03-11,1236.6206,1238.8017,1219.2208,1229.3831,10089838
2025-03-12,1246.2871,1252.1861,1233.3488,1247.2289,11977555
2025-03-13,1237.2156,1253.3264,1233.2002,1249.2616,9505270
2025-03-17,1228.2428,1246.634,1222.542,1231.5146,16640917
2025-03-18,1228.2428,1228.2428,1228.2428,1228.2428,0
2025-03-19,1236.4719,1242.5197,1228.1934,1230.4242,16162399
2025-03-20,1258.2836,1262.1006,1239.3471,1241.1316,15971477
2025-03-21,1265.4218,1270.032,1259.2253,1264.0833,21780769
2025-03-24,1290.9513,1294.8179,1273.2542,1279.9464,20299319
2025-03-25,1274.444,1296.5035,1271.6184,1296.5035,13713899
2025-03-26,1262.1501,1282.7225,1257.8869,1279.9464,12074747
2025-03-27,1267.256,1273.9978,1260.4152,1267.2065,15028056
2025-03-28,1264.1825,1284.6557,1258.1347,1269.0406,18147129
2025-04-01,1241.8751,1266.9586,1238.6034,1253.7724,12099648
2025-04-02,1240.4377,1244.8001,1233.2498,1236.8686,10142590
2025-04-03,1238.0087,1241.0822,1222.4928,1222.4928,7434366
2025-04-04,1194.3853,1234.7864,1182.9342,1230.4736,17908652
2025-04-07,1155.7191,1161.2216,1105.3045,1122.5059,22156106
2025-04-08,1172.078,1186.3547,1153.3399,1161.9654,19555040
2025-04-09,1175.201,1179.613,1157.9996,1159.4868,10223104
2025-04-11,1208.5133,1212.1817,1184.9172,1184.9172,11224242
2025-04-15,1229.4823,1240.289,1226.508,1240.289,13378535
2025-04-16,1228.6892,1230.2755,1218.4773,1223.5337,8248464
2025-04-17,1263.5878,1269.2389,1217.0893,1229.5814,15398401
2025-04-21,1284.4078,1289.7616,1256.1519,1259.1262,10429964
2025-04-22,1280.1448,1292.7361,1275.2868,1288.8695,13051707
2025-04-23,1288.8694,1294.818,1274.3944,1285.8951,10480888
2025-04-24,1290.4557,1293.3309,1279.2525,1281.3345,10468940
2025-04-25,1289.266,1313.8536,1277.0713,1292.3394,14431012
2025-04-28,1357.0804,1362.8307,1308.8965,1328.527,31104496
2025-04-29,1387.7157,1398.8199,1358.27,1359.2615,32538970
2025-04-30,1392.9703,1400.307,1357.2786,1389.996,25480745
2025-05-02,1407.6437,1414.4845,1397.0352,1401.8933,13007841
2025-05-05,1419.0453,1427.175,1414.6829,1418.7478,12685649
2025-05-06,1408.7343,1419.7392,1398.5224,1418.7478,14084117
2025-05-07,1393.9618,1412.2043,1390.69,1408.7342,13440169
2025-05-08,1394.9532,1408.6351,1386.0303,1392.0781,16106175
2025-05-09,1365.4083,1382.8577,1362.7315,1373.6373,13668904
2025-05-12,1424.2006,1426.6792,1388.0131,1388.0131,10674081
2025-05-13,1403.5786,1435.3046,1400.3069,1421.2263,11407896
2025-05-14,1412.2043,1417.6573,1403.3805,1407.842,5570160
2025-05-15,1441.7491,1448.8876,1400.6045,1412.7992,20177211
2025-05-16,1443.9303,1448.4909,1434.9082,1440.7576,9036695
2025-05-19,1428.4639,1442.1456,1425.886,1439.667,6195791
2025-05-20,1412.4025,1432.6278,1409.6265,1425.886,11270560
2025-05-21,1416.963,1423.9031,1405.9581,1411.7085,6136364
2025-05-22,1397.3328,1411.6095,1384.9398,1409.0317,12134466
2025-05-23,1414.5839,1421.5239,1394.5567,1394.5567,6474883
2025-05-26,1422.5153,1428.6621,1412.8982,1419.7392,4842944
2025-05-27,1409.924,1424.6964,1401.7942,1413.8897,12640414
2025-05-28,1400.8029,1410.4198,1398.6216,1407.9412,5944611
2025-05-29,1405.6609,1407.842,1396.5396,1400.0096,13771917
2025-05-30,1408.7343,1418.3512,1397.6301,1405.8591,13788484
2025-06-02,1401.5958,1405.3633,1383.6508,1400.0095,8098668
2025-06-03,1393.4661,1414.2863,1391.3841,1410.1223,11252626
2025-06-04,1411.3119,1413.493,1394.0608,1402.5872,8126827
2025-06-05,1430.0502,1442.2448,1411.4111,1415.7734,13716817
2025-06-06,1431.1406,1439.0721,1424.6963,1428.662,8182161
2025-06-09,1436.3954,1445.0208,1432.9254,1444.5251,7885125
2025-06-10,1426.1835,1441.4516,1423.7049,1437.585,7913181
2025-06-11,1436.4945,1456.0258,1430.7441,1433.4211,8195700
2025-06-12,1429.257,1444.5251,1422.1187,1441.0551,8828114
2025-06-13,1415.6743,1423.2092,1402.1908,1411.8077,9757276
2025-06-16,1425.4895,1430.0501,1412.2042,1414.6828,8458093
2025-06-17,1418.9459,1435.6021,1413.5923,1435.6021,10366599
2025-06-18,1417.8555,1430.4468,1413.4931,1417.7563,6681735
2025-06-19,1421.0281,1427.5715,1413.4931,1417.8554,10007230
2025-06-20,1453.6464,1458.4053,1415.8726,1418.7478,29010635
2025-06-23,1444.3269,1451.267,1429.6536,1440.5594,5989078
2025-06-24,1438.3782,1462.3709,1430.744,1452.4565,16402744
2025-06-25,1454.7371,1459.7934,1447.9952,1451.4653,7525851
2025-06-26,1482.4972,1485.9672,1452.5557,1456.5214,14657893
2025-06-27,1502.425,1508.9685,1484.0834,1486.562,11117052
2025-06-30,1487.7518,1511.7447,1483.1912,1500.8389,8409527
2025-07-01,1515.3138,1518.2882,1487.2561,1487.7518,10368523
2025-07-02,1505.7961,1516.9002,1495.7825,1515.3139,6361002
2025-07-03,1504.8046,1518.7838,1500.0456,1507.7789,11283291
2025-07-04,1514.2234,1516.9002,1504.2098,1510.9516,6603501
2025-07-07,1528.3016,1531.5734,1511.9429,1513.5292,7251074
2025-07-08,1524.4351,1531.6726,1517.0984,1522.8488,7171261
2025-07-09,1505.9943,1537.7203,1497.1704,1523.5427,8870660
2025-07-10,1504.2097,1511.6455,1494.5928,1506.6883,10047129
2025-07-11,1482.3981,1502.0286,1477.5401,1499.0543,7234991
2025-07-14,1470.9965,1487.1569,1466.4359,1479.4237,10311846
2025-07-15,1472.682,1483.6869,1469.7077,1473.4751,8132454
2025-07-16,1472.8802,1478.234,1458.901,1460.3882,10409983
2025-07-17,1463.759,1476.846,1461.2804,1474.6649,11854613
2025-07-18,1463.3624,1472.0871,1456.5215,1472.0871,10296318
2025-07-21,1416.3683,1463.3625,1410.9154,1452.4567,22442744
2025-07-22,1400.7036,1419.6401,1398.6215,1415.1786,20396320
2025-07-23,1412.4025,1413.7905,1402.2898,1413.7905,8354596
2025-07-24,1390.8883,1410.8162,1384.0474,1407.0487,14740507
2025-07-25,1379.7842,1389.0046,1372.2493,1386.9226,11854722
2025-07-28,1375.7194,1395.7465,1373.1416,1380.3792,7748361
2025-07-29,1404.9668,1408.0402,1371.1588,1371.1588,10750072
2025-07-30,1398.0267,1411.1138,1389.3022,1405.9582,7209849
2025-07-31,1378.297,1390.5909,1370.3655,1376.215,17065827
2025-08-01,1381.7671,1393.8627,1372.4477,1375.0254,10321171
2025-08-04,1399.4147,1403.9753,1379.7842,1383.1551,6312820
2025-08-05,1379.7842,1398.919,1376.215,1398.919,9315972
2025-08-06,1380.8749,1383.9483,1371.4562,1379.9826,5834312
2025-08-07,1377.5039,1381.767,1354.3042,1375.8184,9976705
2025-08-08,1356.0889,1385.237,1353.3128,1373.1416,8793606
2025-08-11,1374.3313,1376.1159,1349.5453,1358.2701,9997486
2025-08-12,1368.5811,1389.897,1363.4255,1370.0682,12244664
2025-08-13,1370.7621,1379.8834,1365.7058,1376.1159,7457021
2025-08-14,1367.4774,1374.3456,1363.7944,1370.9613,7126128
2025-08-18,1375.3409,1388.4803,1370.6626,1383.6028,11785109
2025-08-19,1413.5642,1414.4601,1382.7069,1383.6028,14384719
2025-08-20,1406.4969,1418.3422,1403.5108,1406.4969,8725641
2025-08-21,1418.2427,1425.31,1413.7634,1418.4417,11021323
2025-08-22,1402.7144,1416.8491,1401.4204,1413.4647,5818868
2025-08-25,1406.0988,1412.967,1399.2305,1408.1891,5979407
2025-08-26,1378.5262,1403.5107,1375.2414,1401.5199,12145259
2025-08-28,1379.5217,1385.7927,1360.211,1383.5033,13161813
2025-08-29,1350.9537,1397.0407,1343.7869,1374.7438,18758842
2025-09-01,1347.6689,1356.9261,1334.4301,1349.7593,11232238
2025-09-02,1360.2109,1378.1281,1348.2662,1348.5648,11517006
2025-09-03,1366.2828,1370.1649,1354.2385,1363.3962,7847563
2025-09-04,1353.0441,1367.6764,1350.8541,1365.4865,13223177
2025-09-05,1368.6719,1374.6443,1353.0442,1356.7271,5777575
2025-09-08,1372.1558,1379.6212,1366.0839,1373.6489,6986720
2025-09-09,1369.8662,1374.8432,1362.4007,1370.2644,9754452
2025-09-10,1370.6626,1382.1097,1367.7759,1377.5309,7790815
